,Income,DebtRatio,CreditScore,EducationLevel,EmploymentType,Age,NumDependents,MaritalStatus,Region,LoanApproved
9612,52511.28578258017,0.20122627405416918,8527.252219781638,Low,Unemployed,48.070456318911276,2,Divorced,East,0
9613,31901.398322712717,0.4478243434587361,8413.11777649735,High,Unemployed,50.19360314965757,5,Married,South,0
9614,53244.47713114998,0.3241068944527773,8465.209442137962,High,Unemployed,20.1758371943913,3,Single,West,1
9615,66102.71452709674,0.37734050370906763,8477.660689575563,Low,Self-Employed,43.00593703615806,1,Single,North,1
9616,75230.88493012835,0.2175178028953096,8499.40244244461,High,Unemployed,48.44725268871392,5,Married,North,1
9617,42422.53049291212,0.5607200816030539,8531.356745567773,Medium,Unemployed,30.369563505821066,4,Married,West,0
9618,75405.90640309526,0.28882725007044746,8446.49240065216,Medium,Self-Employed,50.76422112067307,3,Single,South,1
9619,50281.91565530218,0.3056309074161393,8496.029625994583,Low,Unemployed,42.104546526003666,2,Divorced,North,0
9620,65436.7482239179,0.2512923772600676,8584.96332919291,Low,Unemployed,35.67534726698495,0,Divorced,West,0
9621,52351.59070701551,0.3606421432714203,8501.453020114897,Medium,Unemployed,44.27446151304043,1,Divorced,South,0
9622,62732.55941568153,0.3781459763432032,8465.285228489613,Low,Unemployed,48.23381200634943,0,Married,East,0
9623,73378.16451855411,0.4178001497977091,8433.289410229065,High,Unemployed,18.460891435463207,4,Single,East,1
9624,41594.788840671965,0.6805409691891637,8475.654893728073,High,Self-Employed,56.19242897497307,4,Married,West,1
9625,49801.41154879753,0.6428150848274221,8446.06258489869,Medium,Self-Employed,20.509326350369474,3,Married,South,1
9626,62774.4388101313,0.4656355785922322,8480.269996146588,Low,Self-Employed,28.960370759545974,2,Married,North,1
9627,96023.75491545528,0.12334208065785851,8527.10918191388,Low,Unemployed,54.259963348757104,2,Divorced,West,0
9628,47052.15431749758,0.4673562045260407,8501.847951182435,Low,Unemployed,49.24361719615795,4,Married,North,0
9629,90602.00828995378,0.15380116405846975,8475.99923752889,High,Self-Employed,35.493571333343894,4,Single,South,1
9630,90066.34955512757,0.5262065431112484,8410.46585370893,Medium,Salaried,50.289946566744675,1,Divorced,East,1
9631,58540.33273947613,0.33404658794855835,8541.599750344936,Low,Unemployed,43.42623390469758,1,Divorced,South,0
9632,55527.7121070015,0.6026178949411112,8482.375897670578,Medium,Self-Employed,42.34940969207325,5,Married,West,1
9633,49619.022020029624,0.6655175471590783,8505.399335531947,Low,Unemployed,11.123031103364251,2,Married,East,0
9634,58976.96204500996,0.3502662048793654,8454.413216059442,Low,Self-Employed,29.70682125740552,2,Divorced,South,0
9635,38899.20851160663,0.3763331772842477,8479.55218213901,Low,Unemployed,36.3267960481234,1,Single,West,0
9636,58856.41474019104,0.45408854860771014,8471.004230526914,High,Salaried,16.458107308268207,1,Single,North,1
9637,82453.20410776284,0.2182796331148303,8433.304059486432,Medium,Salaried,47.746084591218406,1,Married,West,1
9638,50833.724062849236,0.6563997044970168,8454.601773898901,Low,Salaried,39.408198397942016,5,Single,South,0
9639,56389.13544016424,0.3597999559008236,8499.26463258646,Low,Unemployed,53.20056288602669,4,Married,South,0
9640,34482.89288599137,0.2000922015496044,8514.928625934115,Low,Self-Employed,34.8550175857052,4,Single,North,0
9641,65610.93132196565,0.5576391000513303,8465.803317173486,Medium,Salaried,25.887972429131626,0,Single,North,1
9642,63967.22527427061,0.2314908234663911,8439.865039650273,Low,Self-Employed,30.107796631835534,5,Married,North,1
9643,60955.535396486564,0.186117565043113,8482.178097655722,Low,Unemployed,43.061629929551664,1,Single,West,0
9644,56747.594246667846,0.4377232452964042,8538.981461081688,Low,Self-Employed,51.03827839683427,1,Divorced,North,1
9645,55608.63121841318,0.5028971531749545,8453.042371569883,High,Salaried,40.254544458222526,3,Divorced,West,1
9646,67528.50350551007,0.44173764439894975,8500.644106343041,Low,Salaried,49.918462974947296,5,Divorced,North,0
9647,59567.75097617065,0.4939063893684179,8466.9780292615,High,Unemployed,39.92209269590135,5,Single,North,1
9648,64724.57807332998,0.16931440738464668,8556.425524544751,Low,Unemployed,46.31095518389539,4,Single,North,0
9649,63224.74226181822,0.38561082273046443,8474.669710468717,High,Unemployed,57.190206700863044,3,Married,North,1
9650,76851.40930643643,0.31421118645312474,8533.100304928712,Medium,Unemployed,45.4691701790732,4,Divorced,West,0
9651,70154.91146062581,0.6840211697440731,8550.753424833469,High,Unemployed,32.67763387311963,1,Single,North,1
9652,62892.92764725286,0.12977436050768046,8577.074032070333,Low,Salaried,42.65726816398668,4,Single,South,0
9653,82776.3304597827,0.27897652183595384,8432.334393029068,Low,Unemployed,41.01181761945335,1,Married,South,0
9654,66304.02793584843,0.6651173164550331,8430.094484028017,Low,Salaried,36.39841189004718,2,Divorced,North,0
9655,79574.44033185628,0.6900977099105977,8558.260973147704,Low,Self-Employed,32.01856598483465,0,Married,East,1
9656,69104.13912579957,0.5949409646362801,8550.074198605334,High,Self-Employed,62.325174727098364,4,Single,North,1
9657,32371.213816026855,0.14559894640984558,8469.15362687902,Low,Unemployed,37.363896698619776,5,Divorced,North,0
9658,79572.52144978994,0.4368130170061242,8338.150315345156,High,Unemployed,16.601277753232033,1,Divorced,East,1
9659,62027.643620140036,0.3400737956022803,8504.04435596049,Medium,Salaried,33.64717110616855,0,Married,West,1
9660,59220.67843648833,0.583871540617241,8424.125112123478,High,Unemployed,32.30763934094681,2,Married,West,1
9661,64220.225212343656,0.13301454134279997,8458.615026135178,Low,Salaried,37.517731535292725,2,Single,South,0
9662,54825.25257064399,0.21827725098682127,8509.059622385328,Low,Unemployed,25.014732894996953,3,Single,South,0
9663,63405.43290583418,0.39351703973357766,8515.782165386618,Low,Unemployed,34.51656673347116,1,Married,South,0
9664,51121.85900485361,0.19458859776869616,8579.065735797189,Medium,Unemployed,42.51529928568703,1,Single,East,0
9665,79114.08388101555,0.5156290856165789,8481.363172071262,High,Unemployed,26.604438873039587,0,Single,West,1
9666,58296.17829568424,0.592460332683879,8451.184870359963,Low,Unemployed,51.7278205788974,5,Single,North,0
9667,54261.242359163494,0.5227119361765861,8545.864598953609,Medium,Salaried,40.42598486138257,3,Married,West,1
9668,46126.11276421089,0.36417022818398936,8518.85352814287,Low,Unemployed,41.70588271889668,5,Divorced,West,0
9669,64031.63683722962,0.6270325997515876,8481.843403326273,High,Self-Employed,36.00498066857235,2,Single,South,1
9670,62806.60650187638,0.182611679031965,8501.58802471367,High,Salaried,42.230953078474144,4,Married,North,1
9671,65826.3692051626,0.25620315033940533,8481.098316451751,Low,Salaried,47.67173301466387,3,Divorced,West,0
9672,44591.221687423065,0.393723811151382,8534.601809734193,Medium,Unemployed,42.3864965842799,3,Married,South,0
9673,35982.28201782641,0.1368031593275512,8584.396974475165,Medium,Salaried,51.32259459388387,5,Married,West,0
9674,69383.8695375984,0.15741146893992838,8463.725494226923,Medium,Self-Employed,41.40598954466965,0,Single,West,1
9675,82269.62792814762,0.33846602303342327,8521.044566574457,Low,Salaried,48.37788806045218,3,Married,West,0
9676,44604.69566415156,0.6663317780407324,8423.512173601572,High,Self-Employed,44.25154797211042,0,Married,North,1
9677,83841.61925342548,0.6450482159662001,8446.37200842641,Low,Unemployed,19.162149736410328,1,Divorced,East,0
9678,64258.665881045716,0.37958491496704666,8528.12787762348,Medium,Self-Employed,31.176996934278133,0,Divorced,South,1
9679,59894.056431737554,0.18529512670643805,8496.479957396927,Low,Unemployed,31.745617678364113,1,Divorced,West,0
9680,54036.76955181333,0.20686459357506135,8444.541677154259,Medium,Self-Employed,32.00603300325927,1,Divorced,East,1
9681,39232.22970862505,0.32652763276547636,8500.438076788714,High,Salaried,29.22389234586778,3,Divorced,South,1
9682,74815.927738869,0.22604451705206882,8543.945650721964,Low,Unemployed,51.31671653335838,5,Married,East,0
9683,48365.904578435955,0.1497853566342267,8427.653659121608,High,Self-Employed,55.13233198823512,1,Single,West,1
9684,48302.89986393599,0.5042664901119983,8587.32682483557,Low,Unemployed,23.585569290352353,3,Married,North,0
9685,74878.89464830433,0.4488691826756169,8528.651402555883,Low,Salaried,47.91517242517512,1,Divorced,West,0
9686,31755.2482999241,0.274778054786851,8529.648170895756,Low,Unemployed,45.96698914015107,5,Divorced,East,0
9687,37146.0328399775,0.5673690295313825,8499.932737256333,Medium,Salaried,62.238001219983644,1,Single,West,1
9688,59727.98634737877,0.5655693326235006,8587.356411608895,Low,Salaried,39.22738507364857,1,Divorced,West,0
9689,64399.26643507278,0.3946011821276571,8548.116145440237,High,Unemployed,24.53785274960317,1,Single,North,1
9690,67271.01971953386,0.15791953330713634,8481.621199903288,Low,Salaried,24.49670330309566,4,Married,East,0
9691,55473.02259905621,0.6510816400608145,8537.869483863464,Medium,Self-Employed,51.17535232375312,3,Divorced,North,1
9692,97955.54502962534,0.5011963141245828,8463.342973553366,Medium,Salaried,31.50997037082212,5,Divorced,East,1
9693,56581.61161851249,0.24823049149117055,8485.987583903667,Low,Self-Employed,47.20096581235502,2,Married,East,1
9694,56538.20771845917,0.46627272822053595,8573.331686805177,High,Salaried,39.72537380120363,5,Divorced,South,1
9695,48045.199967791836,0.34301289749657815,8519.379170175112,Low,Unemployed,48.87971909502746,1,Single,East,0
9696,61858.60224781607,0.48120978384157476,8533.076181357279,High,Salaried,24.518754484319555,5,Single,South,1
9697,69224.41848070161,0.3843225374386125,8558.481254395236,Low,Self-Employed,40.682003624247,4,Married,South,1
9698,78053.6708180019,0.39128329014384006,8527.411161874266,Low,Salaried,47.87646163823895,5,Divorced,East,0
9699,37660.73603339673,0.5415292551444156,8459.441082519874,High,Salaried,46.90931272699096,2,Divorced,East,1
9700,56310.06992466449,0.4682354476383855,8583.064064471575,Medium,Self-Employed,49.62812038041748,2,Married,South,1
9701,66700.55416213717,0.1479716147465354,8525.807365480663,Medium,Self-Employed,23.1812920324303,4,Divorced,West,1
9702,68805.86301891804,0.1392241422677822,8529.339853851472,Low,Self-Employed,38.84362197534628,5,Married,North,1
9703,60098.22986706809,0.28300554249803517,8502.793792244282,Low,Unemployed,39.7242598341399,2,Married,East,0
9704,68136.35954298153,0.3581475979232478,8555.538023961042,Medium,Salaried,54.66897493437114,3,Single,South,1
9705,47865.541606112994,0.2651335355075716,8595.747815377821,Medium,Self-Employed,67.44845703745474,2,Divorced,East,1
9706,83368.58148477535,0.4908759148419508,8481.232845388451,Low,Self-Employed,54.375028660589656,3,Divorced,West,1
9707,74889.42154469145,0.21706475903537314,8553.27075127373,Low,Self-Employed,48.962471528597206,2,Single,East,1
9708,39826.083194022416,0.5224846578377018,8501.718635106115,High,Salaried,44.47889913420484,2,Single,South,1
9709,43873.45427824867,0.5638904451333581,8400.094631263853,High,Unemployed,40.328696461287976,1,Single,West,0
9710,44296.1737483964,0.17459158455739035,8429.79724964803,Low,Unemployed,52.63981549439694,2,Divorced,North,0
9711,70169.54956344793,0.49048374601779277,8521.214570332137,Medium,Unemployed,42.004651975090574,1,Divorced,East,0
9712,40729.083503737995,0.6768615855400685,8550.517741222407,Low,Self-Employed,35.26895899448514,3,Married,North,1
9713,55034.634986878795,0.21569429035800805,8530.45377279443,High,Salaried,39.38275512996592,2,Divorced,West,1
9714,66820.5659462516,0.6455816986696927,8538.45492827356,Low,Unemployed,33.02467905455836,1,Divorced,North,0
9715,59007.510981803476,0.46362876956440996,8629.480283604667,Medium,Unemployed,21.417072363465884,4,Married,North,0
9716,63883.31273569059,0.45456692039902713,8526.419174451985,Medium,Unemployed,22.88627965851584,4,Divorced,South,0
9717,44012.95932976863,0.1311536093925203,8486.753887586947,Low,Salaried,40.43335648385471,3,Single,East,0
9718,68922.81560095867,0.5489801670318389,8493.667772285822,Medium,Unemployed,19.513961850007902,2,Divorced,West,0
9719,50801.821612860054,0.3869638315888349,8581.750086695733,Low,Salaried,28.44950436019763,5,Divorced,East,0
9720,55130.70488403088,0.5327046351010805,8436.540549400768,Low,Unemployed,44.68061097123495,2,Married,East,0
9721,63565.97591858979,0.5855086620679636,8561.897977832083,Low,Self-Employed,32.499408626904824,3,Divorced,West,1
9722,61546.17332296272,0.41427782402336716,8500.80838722435,High,Self-Employed,27.696023837208582,0,Single,East,1
9723,60359.70028523389,0.2581865879669885,8458.42102958038,High,Unemployed,28.834233298060077,0,Divorced,North,1
9724,48740.59767034867,0.184943494835688,8427.492545370058,High,Self-Employed,51.93909819268165,4,Single,North,1
9725,55506.75883201212,0.19630187675944857,8574.029683834615,High,Unemployed,48.27652478661882,4,Married,East,1
9726,60032.75386255554,0.6201607923674792,8457.131894423292,Low,Salaried,31.659308192900077,1,Single,East,0
9727,39373.721502493725,0.1741468573782332,8503.118098213497,Low,Self-Employed,44.913156927917186,5,Divorced,East,0
9728,53062.00550529932,0.33081644382794106,8451.26249150745,High,Salaried,41.058251096896576,0,Married,South,1
9729,65815.1981854927,0.3005647877734185,8598.292994638938,Low,Salaried,48.21896465398826,3,Divorced,West,0
9730,40838.45094231986,0.6192734000433822,8504.908651281552,High,Unemployed,52.77963469162076,3,Divorced,East,1
9731,77348.7247739136,0.38661610041657496,8432.681044068502,Medium,Salaried,22.73833293493659,0,Divorced,North,1
9732,79044.19893899764,0.6978678504088826,8478.55922233561,Medium,Salaried,44.205766736560086,3,Married,West,1
9733,41322.74136059872,0.5422328477818869,8569.656761223814,Low,Unemployed,40.379986751180105,2,Single,North,0
9734,80364.2944957521,0.6105541452425713,8451.158422916626,Low,Self-Employed,50.961883788096664,5,Single,South,1
9735,57846.276169317985,0.15920335961600493,8481.928436523356,Medium,Self-Employed,22.80740683147694,4,Married,East,1
9736,66277.71838735582,0.25186135315893754,8559.357615871575,Low,Unemployed,27.156855165368693,4,Divorced,South,0
9737,52550.2342180763,0.18126771734309693,8517.114543649257,Low,Self-Employed,40.95666038884447,0,Divorced,South,1
9738,73845.67240840143,0.3781731834403358,8439.027105142743,Low,Unemployed,37.24936964757369,1,Married,South,0
9739,66091.41028273001,0.5309724928971459,8511.167611212639,Medium,Self-Employed,43.52058019945376,5,Single,North,1
9740,47787.701151035944,0.2014381409218001,8492.362495882267,Medium,Unemployed,23.596896865670647,5,Married,North,0
9741,42521.970000520676,0.17810112674184328,8502.620744141042,Low,Unemployed,51.9412934497971,2,Divorced,East,0
9742,38095.46347186166,0.4687652492682642,8547.327887470397,Low,Unemployed,41.81504993956644,0,Divorced,North,0
9743,62819.12664649135,0.23818765225805438,8512.029263091325,Low,Salaried,41.807728096913145,1,Divorced,North,0
9744,68587.07117669603,0.38759504305224457,8495.360877258026,Low,Unemployed,38.52747275518777,5,Married,East,0
9745,69764.48518169162,0.13067063663663064,8492.904507453155,Low,Unemployed,28.511815991984435,4,Single,East,0
9746,58230.283580889336,0.5083676872404789,8553.840206078097,Medium,Self-Employed,32.23250158017861,5,Single,East,1
9747,42645.053165034544,0.42478982898523215,8463.98270836481,Medium,Salaried,56.404391422633246,5,Divorced,South,1
9748,49768.87802964325,0.48845373937517966,8391.604628875912,Medium,Salaried,40.749974987999494,0,Married,West,1
9749,77285.22958442889,0.2652438280358476,8488.73525054058,Medium,Self-Employed,40.0825409937269,4,Divorced,South,1
9750,52730.57153099878,0.2671617852169187,8518.913197005633,Medium,Salaried,48.539769744284555,4,Married,East,1
9751,62151.26446022214,0.5808163198544549,8479.181905724081,Low,Unemployed,32.12105569230573,1,Divorced,East,0
9752,43865.24274637669,0.5311373877908957,8473.732639901482,Low,Self-Employed,44.29965049738059,0,Single,North,1
9753,65048.74568188552,0.4478371907191688,8481.787616609572,Low,Salaried,41.52794632507489,5,Single,East,0
9754,53134.731574813835,0.4768860854692483,8498.772216453746,High,Unemployed,37.178515010529,4,Divorced,East,0
9755,75700.69070663645,0.15642650770066327,8435.085330156167,Low,Salaried,35.1364158563506,4,Single,West,0
9756,71603.36559310221,0.6137027826707521,8533.069154388695,High,Unemployed,46.63116885248006,0,Divorced,North,1
9757,52564.41080137651,0.5619442198069976,8366.8832181609,Medium,Unemployed,45.54751301913157,4,Married,North,0
9758,58100.03958978505,0.4542949202940686,8527.000350974411,Medium,Unemployed,32.41645581463091,1,Married,North,0
