,Annual_Income,Credit_Score,Employment_Length,Age,Loan_Term,Loan_Purpose,Employment_Status,Loan_Categories,Region,Marital_Status,Approval_Probability
6048,127755.00672311005,611.8227616013456,4.97099115895592,50,19,Home,Self-employed,Medium,North,Married,0.7539283493391118
6049,142339.56498611957,720.4380743036056,10.430860655363631,42,11,Personal,Self-employed,Large,West,Married,0.863482926544886
6050,91622.14400901241,716.6711079954815,0.47189427726403554,38,2,Personal,Employed,Large,East,Married,0.49636959942735154
6051,144033.50683336885,589.0975530297272,8.634874846498523,53,10,Car,Unemployed,Large,East,Divorced,0.43217822416402474
6052,94282.67645472358,643.606702948552,11.452456463798303,30,13,Car,Self-employed,Medium,East,Divorced,0.6684918339282377
6053,77302.85935198895,716.6398467730645,3.639912427082186,73,25,Car,Unemployed,Medium,West,Single,0.33938229977378687
6054,131784.37542634745,762.5652007665765,5.131170124979027,63,2,Car,Unemployed,Small,East,Single,0.6997603794534412
6055,89157.92525497069,718.9972032817251,4.3906203963123875,26,14,Car,Employed,Large,West,Married,0.4479326139912384
6056,86628.30126774276,494.70271874968347,1.4111591053084838,52,17,Car,Employed,Large,West,Divorced,0.342809818400368
6057,88837.4987291794,848.1995205817532,6.9571464228018005,63,9,Car,Unemployed,Small,West,Divorced,0.5987396233591638
6058,131614.20022436944,538.9764815456174,19.57931532903879,53,8,Home,Unemployed,Large,West,Married,0.3519816818555548
6059,129832.98500256626,313.4555865174134,7.0776081292722015,66,8,Car,Self-employed,Small,East,Married,0.7665576744315614
6060,78422.39909282535,499.43932337200414,9.210732436739512,64,7,Personal,Self-employed,Large,East,Married,0.41037056295766583
6061,69995.983184463,370.2806250156138,13.061745019127503,61,25,Home,Self-employed,Large,North,Married,0.3571775212851678
6062,89031.36288469551,366.7934386506063,12.969955023382143,63,27,Car,Unemployed,Large,East,Divorced,0.14217957461228806
6063,98732.70116845309,454.8442720587919,18.997899600372484,68,16,Car,Employed,Small,West,Married,0.5912787499165315
6064,58600.46527535963,329.3565217974935,17.151282807982504,27,19,Personal,Unemployed,Small,South,Single,0.27463278870192687
6065,125274.61016587088,678.6817036252597,15.879013742103044,22,24,Home,Self-employed,Small,West,Married,0.8837375109143633
6066,88377.93188789075,340.6938863110478,19.03254451556621,48,17,Personal,Self-employed,Small,South,Married,0.6373998153834609
6067,70085.46581039515,411.8092554897759,4.615307709663432,78,1,Personal,Employed,Small,West,Married,0.4688315377784374
6068,42818.51915567887,351.0948429717657,12.34108389243585,41,27,Home,Unemployed,Medium,South,Single,0.12199789124781896
6069,58661.41924843283,334.7422519966671,17.743935334443126,49,13,Personal,Self-employed,Small,South,Divorced,0.6384831252045688
6070,143913.74061071806,447.2634160467479,12.482763165562037,79,16,Home,Employed,Large,North,Single,0.5096310875446743
6071,66611.96241834319,614.5444322132034,19.54840949213739,66,6,Personal,Self-employed,Medium,South,Single,0.5631092142570435
6072,50263.11472404424,830.5770560457629,2.00705427812758,66,15,Home,Employed,Medium,North,Divorced,0.5619951947844947
6073,85280.73499859919,781.5561598922834,8.786610055864006,20,12,Car,Unemployed,Medium,West,Single,0.34589080258840993
6074,66850.52920322985,781.7636589949286,19.547258158172724,33,24,Home,Employed,Medium,West,Divorced,0.5638713659926526
6075,34219.1100325433,396.8368698207117,7.591360571398516,74,8,Personal,Unemployed,Small,South,Married,0.16903641564312374
6076,68777.42607353006,445.69895642380106,14.791127501986088,58,26,Personal,Unemployed,Large,West,Divorced,0.1575365373363269
6077,95293.03487273623,342.01632423741813,0.6080580215729836,66,1,Car,Self-employed,Small,East,Single,0.6007437281691956
6078,96205.48464239603,728.1575869533518,13.89674229260626,37,11,Car,Unemployed,Small,East,Married,0.513344519820962
6079,72787.07054122664,338.3989658170591,18.69253465055157,61,15,Car,Self-employed,Medium,East,Single,0.3996126862868621
6080,83676.33075031207,606.1826189514693,7.654125703800054,41,1,Home,Self-employed,Small,West,Married,0.7509468014008155
6081,145862.15018817197,436.3315647781729,0.4259967585385893,51,25,Home,Unemployed,Medium,East,Single,0.4008428381915386
6082,75281.8172676374,433.89509871580964,0.558196087909677,69,16,Home,Employed,Small,North,Married,0.44526078798293944
6083,60987.21759119796,844.8987803861828,17.84046611422178,65,25,Home,Unemployed,Medium,West,Married,0.449481927053381
6084,59216.04528801121,716.2288938381956,14.450322141925236,40,7,Home,Unemployed,Medium,East,Single,0.27805777338295345
6085,84931.7535244961,760.3166470600776,2.1337276845315967,72,1,Personal,Employed,Medium,West,Single,0.6766142073403958
6086,121142.41784603329,614.590476939207,1.0918055410239313,70,29,Personal,Self-employed,Medium,East,Married,0.7330661742383465
6087,54718.58210261678,779.0578580665621,16.096507272309587,72,26,Personal,Self-employed,Small,North,Single,0.8512518063126551
6088,115115.53525689217,655.0197965414941,16.19721265610718,55,2,Home,Unemployed,Small,South,Single,0.612405263559164
6089,32537.978801929956,820.39553763799,2.41043679584098,19,8,Car,Employed,Large,North,Married,0.21358867903380466
6090,80271.95735807352,454.73622232510024,6.030408077772735,58,24,Personal,Employed,Large,South,Divorced,0.2925874114357238
6091,123103.80782433442,627.4257501805922,15.600521291477792,22,11,Personal,Employed,Medium,East,Married,0.6735176105593403
6092,70647.95469293177,679.5722413652907,10.508241419080127,35,13,Home,Employed,Large,North,Divorced,0.49950993928882537
6093,97648.45217344793,516.1155177652937,19.131697214505987,71,5,Home,Unemployed,Large,South,Single,0.3604732698314135
6094,54597.507939109295,783.8393903222293,9.621252906920098,75,18,Home,Unemployed,Medium,North,Divorced,0.3427985114004125
6095,119039.44693514067,838.891739707285,13.539158751310252,70,19,Personal,Self-employed,Medium,West,Single,0.9003128933967556
6096,36273.49239225115,571.5732202549639,10.195667314831685,67,21,Car,Employed,Medium,South,Married,0.34836825462212045
6097,132305.11738506003,514.8523601423865,18.859309913700915,46,3,Home,Unemployed,Large,East,Married,0.27327221842465765
6098,53783.56637060018,559.5658607060523,7.973181841352178,27,26,Home,Unemployed,Medium,West,Married,0.19736587772812103
6099,134927.7638049997,769.0052101525624,4.595929103572001,59,1,Car,Employed,Large,East,Single,0.6595113466028153
6100,72303.50895606208,655.0076340349922,6.532677205619864,72,30,Car,Employed,Medium,East,Single,0.5464972196010129
6101,116722.0289369384,324.6248048849523,17.055504083304584,59,22,Car,Self-employed,Medium,West,Single,0.673821079461445
6102,68307.03573434261,598.1934507451432,9.958771270242668,78,30,Home,Employed,Small,South,Married,0.6935119397576467
6103,138709.40054815772,309.5150675075334,7.085046070044781,67,5,Home,Self-employed,Small,West,Single,0.7750754599238339
6104,45196.45506220492,728.194454051873,10.885200436189656,33,19,Personal,Self-employed,Medium,East,Divorced,0.6407286154413976
6105,51422.37471271185,480.57175044835503,2.664594145536847,40,9,Personal,Employed,Small,North,Married,0.45438142453148556
6106,89163.61501905628,559.6041151645311,0.10718609251192168,47,26,Personal,Employed,Small,South,Single,0.6772076699019509
6107,39832.612684577536,739.2729582491976,5.611693673869816,23,24,Personal,Unemployed,Small,North,Single,0.48030123562605026
6108,53517.62216421143,325.5468495071689,12.100114395670847,61,7,Personal,Employed,Small,South,Divorced,0.4525896701959587
6109,143251.9658654417,387.1978445753857,14.233615393227746,77,12,Personal,Employed,Large,South,Married,0.5814546597666564
6110,147178.75933774645,518.8782070448132,16.532219327039332,53,14,Home,Self-employed,Small,North,Divorced,0.8269356256146977
6111,75151.11951965063,426.45883995005835,18.533271187889394,37,29,Personal,Employed,Medium,East,Single,0.5361208250069248
6112,140794.32252167226,485.8457841762847,8.242246939295361,33,16,Home,Unemployed,Small,West,Single,0.6040426390244868
6113,95378.9610808118,848.9961058408558,14.810335991149092,45,13,Home,Unemployed,Medium,North,Divorced,0.5169666651060556
6114,62369.095904852045,753.977940665596,1.4934586039612507,71,27,Car,Employed,Large,East,Married,0.4372596947562646
6115,114287.84652967184,786.1459982280597,1.1505999754416019,74,18,Home,Employed,Medium,North,Single,0.6815158371606241
6116,109068.21678898287,815.3800484611764,2.495959839723132,43,30,Home,Self-employed,Medium,West,Divorced,0.7772446809483617
6117,148695.038293048,487.5147341728076,8.971381956615247,39,10,Home,Employed,Small,West,Married,0.7522634086383277
6118,61805.674489114,463.39232678805996,4.225628769974998,71,21,Car,Self-employed,Medium,South,Single,0.3597955182412418
6119,110647.14031940825,428.7343709146412,5.738498838756316,28,21,Home,Employed,Medium,North,Divorced,0.4929260291780423
6120,36242.850603533625,756.5643012194674,12.957603470246053,18,6,Car,Self-employed,Large,North,Divorced,0.2900691638769598
6121,43637.52464360633,673.7535242568517,7.17044357605692,22,22,Personal,Unemployed,Large,South,Married,0.17866567413150977
6122,30470.204994131193,429.89459036558253,11.147431154360444,80,3,Home,Employed,Small,East,Single,0.214739809761015
6123,149935.28172716076,507.34660606575017,8.248075134731845,66,27,Personal,Employed,Large,East,Married,0.6306039025279901
6124,126272.84365769733,578.6914701630391,3.3793851103963912,60,4,Home,Self-employed,Large,South,Married,0.6507812736111994
6125,124406.7617680249,590.4770315005645,1.4803998051178824,63,1,Car,Self-employed,Medium,East,Single,0.7850887280720876
6126,91167.12903458157,788.8002507034431,4.724629906197757,58,11,Personal,Employed,Small,East,Single,0.8063185880045812
6127,66008.0499486528,509.311373120969,1.154009389820887,59,17,Home,Self-employed,Small,East,Married,0.5724626763520912
6128,48151.71413552111,799.6882167752818,12.372239197796137,53,5,Home,Employed,Medium,South,Married,0.45767768807393944
6129,64160.968661575636,542.7521581758843,15.914352029322007,19,12,Car,Unemployed,Large,West,Single,0.1957005393534645
6130,75116.54663149669,710.5049711357946,6.7948153647480165,74,20,Home,Self-employed,Large,South,Divorced,0.4850833213496981
6131,120757.2116376353,811.6398759917809,7.742221107047165,23,23,Personal,Employed,Large,North,Divorced,0.8164388209692034
6132,94759.41466837829,799.1666371797965,16.323821255186132,79,7,Car,Unemployed,Small,North,Single,0.5990037105631909
6133,39298.03518665792,331.3240770126246,4.452258247471206,44,4,Personal,Employed,Medium,North,Divorced,0.18239796670338004
6134,32163.48107506947,413.1373622371134,2.3832053038974843,78,26,Personal,Employed,Medium,East,Divorced,0.20892171125916698
6135,42279.86154408758,562.2979840427513,10.02236234662173,43,30,Home,Unemployed,Large,North,Married,0.1473396875001968
6136,79259.84564368552,537.354859474209,12.923803390664743,52,16,Home,Self-employed,Small,East,Married,0.7240712921217053
6137,141983.15004588218,652.4904156604639,11.993088500929584,30,15,Car,Unemployed,Medium,East,Married,0.5595527788776976
6138,106488.2977451066,819.5899779539767,14.277460905483617,29,14,Car,Employed,Large,East,Divorced,0.5991971563303113
6139,126219.10798506181,361.8225912028719,1.1350236434604777,35,29,Car,Unemployed,Large,North,Married,0.21160793179273754
6140,85964.95134054583,548.5222658238323,8.564032255167458,55,2,Personal,Employed,Medium,North,Divorced,0.4812992074212975
6141,73399.92998340513,405.82607083792664,4.771410478913863,59,10,Personal,Unemployed,Medium,North,Divorced,0.24657448677625715
6142,43008.044725994725,791.7591791188711,15.182425190920483,23,20,Personal,Self-employed,Medium,East,Married,0.736775600131199
6143,135111.9626623446,830.519102190909,17.454609681206993,79,24,Personal,Unemployed,Small,East,Single,0.7954210388098734
6144,123979.20348334833,563.2859250396925,5.626714816128297,45,2,Home,Unemployed,Large,West,Divorced,0.34797148799553373
6145,50174.17171172702,357.2056637504774,1.9043615813881654,45,5,Car,Self-employed,Medium,West,Divorced,0.37643359184593067
6146,91471.26766515126,731.9120666974703,5.068559239827937,42,13,Home,Employed,Small,South,Single,0.6929323220403172
6147,88484.97695054939,683.4277427708195,2.0801697811783937,22,23,Home,Unemployed,Small,South,Married,0.5261437147936876
6148,105010.98632238344,495.06895463567076,6.448443322269075,76,10,Personal,Employed,Medium,East,Divorced,0.620831253355653
6149,143542.42727895133,788.0741106829299,10.763971566436513,32,22,Car,Unemployed,Medium,South,Single,0.5777099906095589
6150,99572.57301149756,836.7075393804889,19.473619087964128,64,13,Personal,Self-employed,Medium,West,Single,0.7807309190118916
6151,94826.07201343423,606.8196170216074,7.98740508702717,61,14,Personal,Unemployed,Medium,West,Single,0.39629642229837087
6152,36038.75195215968,611.1503512393608,4.4007984770924224,26,25,Car,Employed,Small,East,Married,0.4725476341360553
6153,37548.897122162874,463.6324278125778,3.336034807416701,62,18,Car,Employed,Medium,South,Single,0.16906990537666253
6154,52481.61495921467,621.4783197908228,3.46079532277352,65,20,Home,Self-employed,Large,East,Married,0.4261230942587278
6155,33896.49260300979,541.8032762886656,3.851953665229184,70,23,Personal,Employed,Large,South,Single,0.23776142892694838
6156,119202.34746840148,466.20506481042855,15.245340450748941,19,28,Personal,Self-employed,Medium,East,Divorced,0.7094759072226873
6157,116799.63647927558,336.95185808814574,1.2205542286483984,66,8,Personal,Self-employed,Medium,West,Divorced,0.6583939560443351
6158,46326.748131797154,438.9893228400187,19.948054138860684,26,5,Car,Employed,Small,North,Single,0.25746857816975705
6159,130329.46809543371,408.82005732271546,10.453727823325224,43,21,Personal,Employed,Large,South,Divorced,0.5865503659994374
6160,48574.32418153344,598.123091504672,10.885437886016513,40,20,Personal,Self-employed,Large,East,Married,0.38846677783595907
6161,66141.07043968306,630.9185119699766,7.151277573992097,68,25,Personal,Employed,Small,West,Single,0.6561527892784378
6162,59877.2278993638,634.714448368309,13.80510718824241,80,12,Personal,Self-employed,Medium,West,Divorced,0.6562503666698777
6163,74676.85182876574,513.4995505751235,9.429126817615954,45,16,Home,Unemployed,Small,West,Single,0.4306219214953886
6164,60559.65190679542,531.6763535270228,6.581225699290996,23,26,Car,Employed,Small,North,Divorced,0.45878595350757606
6165,88674.11117261424,758.831136302352,5.302768074160857,75,20,Home,Employed,Large,East,Married,0.41604946162222084
6166,78888.94576256225,561.9280474344393,18.51302413866519,21,19,Car,Self-employed,Small,North,Single,0.5778827958993173
6167,148388.3388935192,843.2753326754173,5.819790301048404,47,25,Personal,Unemployed,Large,East,Divorced,0.7314461981417472
6168,36711.16201538708,541.7894765048757,8.727865188596839,74,7,Car,Unemployed,Large,West,Single,0.08621910228104065
6169,47061.7651664822,657.2695195398114,7.006828042329365,64,25,Home,Employed,Small,East,Divorced,0.4913322974547605
6170,36339.1072690323,327.6996494463677,1.723576548560719,35,4,Personal,Self-employed,Small,West,Single,0.3837680743234504
6171,105100.94339788509,659.3369584303459,3.7186878896453424,47,19,Home,Self-employed,Medium,East,Married,0.7053982812163513
6172,36541.11328964635,768.2845169282533,3.7900395065276404,44,10,Home,Employed,Large,South,Married,0.42696694580134786
6173,130372.7684851348,818.351811193313,13.872990287793098,61,8,Home,Unemployed,Small,North,Divorced,0.732853679895453
6174,91432.63568183134,848.5263364018738,8.131708199316183,48,16,Car,Self-employed,Large,North,Married,0.6276731322849217
6175,93240.91494978404,455.19825510707824,15.639351261413172,61,4,Home,Self-employed,Small,North,Married,0.7407518960374873
6176,97391.3409254633,616.4535356541443,14.17901848668314,69,10,Car,Employed,Small,South,Married,0.49759975427517955
